353,Ojamajo Doremi Dokkaan!,7.59,"Comedy, Magic, Shoujo",Useless Witch Doremi Kaboom!,おジャ魔女どれみドッカ〜ン！,TV,51,"Feb 3, 2002 to Jan 26, 2003",Winter 2002,Asahi Broadcasting,Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,1294,4525,12205,181,443,8257,347,328,2830,862,776,1178,1396,693,304,77,27,17,19,bst12.jpg
354,UG☆Ultimate Girls,5.63,"Comedy, Ecchi, Magic, Sci-Fi",Ultimate Girls,UG☆アルティメットガール,TV,12,"Jan 10, 2005 to Mar 28, 2005",Winter 2005,m.o.e.,Media Blasters,Studio Matrix,Original,14 min. per ep.,R+ - Mild Nudity,9317,5317,8125,4,387,3865,309,663,2901,101,110,272,565,665,597,358,223,169,129,bst13.jpg
355,Shakugan no Shana,7.51,"Action, Drama, Fantasy, Romance, School, Supernatural",Shakugan no Shana:Season I,灼眼のシャナ,TV,24,"Oct 6, 2005 to Mar 23, 2006",Fall 2005,"Geneon Universal Entertainment, ASCII Media Works, Toshiba Entertainment, Cosmic Ray, Showgate","Funimation, Geneon Entertainment USA",J.C.Staff,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1542,279,462389,5502,20116,288718,18461,20836,114258,21748,34808,62572,60971,27496,13579,5359,1959,977,746,bst13.jpg
356,Fate/stay night,7.34,"Action, Supernatural, Magic, Romance, Fantasy",Fate/stay night,Fate/stay night,TV,24,"Jan 7, 2006 to Jun 17, 2006",Winter 2006,"Geneon Universal Entertainment, Frontier Works, TBS, KlockWorx, Notes","Sentai Filmworks, Geneon Entertainment USA",Studio Deen,Visual novel,24 min. per ep.,R - 17+ (violence & profanity),2152,119,730980,7011,29998,510563,19938,23686,146795,35378,57284,101538,107818,55337,26103,13081,5032,2350,1693,bst14.jpg
357,Bokusatsu Tenshi Dokuro-chan,6.59,"Comedy, Magic, Ecchi",Bludgeoning Angel Dokuro-chan,撲殺天使ドクロちゃん,OVA,4,"Mar 13, 2005 to Sep 22, 2005",Unknown,"Geneon Universal Entertainment, Showgate","Media Blasters, Discotek Media","Hal Film Maker, Nomad",Light novel,25 min. per ep.,R - 17+ (violence & profanity),5415,884,168553,738,3874,125119,2837,5649,31074,6527,8465,15872,23740,18397,10747,5949,2849,2169,1649,bst14.jpg
358,"Iriya no Sora, UFO no Natsu",6.99,"Drama, Romance, Sci-Fi",Unknown,イリヤの空、UFOの夏,OVA,6,"Feb 25, 2005 to Jun 29, 2005",Unknown,Happinet Pictures,Unknown,Toei Animation,Light novel,27 min. per ep.,R+ - Mild Nudity,3675,3392,23176,71,742,12756,609,602,8467,671,1039,2194,2839,1689,965,410,167,87,69,bst15.jpg
359,I'll/CKBC,6.3,"Action, Sports, School, Shounen",I'll/CKBC,I'll/CKBC,OVA,2,"Dec 18, 2002 to Mar 26, 2003",Unknown,"Aniplex, SME Visual Works",Media Blasters,M.S.C,Manga,30 min. per ep.,PG-13 - Teens 13 or older,6894,6682,4654,5,128,2536,89,118,1783,76,102,249,465,458,314,125,71,19,24,bst15.jpg
360,Himiko-den,6.24,"Adventure, Supernatural, Drama, Fantasy",Legend of Himiko,火魅子伝,TV,12,"Jan 7, 1999 to Apr 1, 1999",Winter 1999,"Rakuonsha, Studio Jack, Amuse, Hakuhodo, Mitsubishi, Panasonic Digital Contents",Central Park Media,Group TAC,Game,23 min. per ep.,PG-13 - Teens 13 or older,7165,6415,5119,4,223,2224,245,308,2119,53,76,204,451,421,317,127,56,23,18,bst15.jpg
361,Memories Off,5.93,"Romance, Drama",Unknown,Memories Off (メモリーズオフ),OVA,3,"Nov 21, 2001 to Mar 6, 2002",Unknown,E&G Films,Unknown,Unknown,Visual novel,30 min. per ep.,PG-13 - Teens 13 or older,8448,6120,5715,4,162,2622,165,225,2541,74,87,186,443,461,352,211,94,58,36,bst16.jpg
362,Memories Off 2nd,6.3,"Romance, Drama",Unknown,Memories Off 2nd (メモリーズオフ 2nd),OVA,3,"Jan 22, 2003 to May 21, 2003",Unknown,"Picture Magic, Rikuentai",Unknown,Unknown,Visual novel,30 min. per ep.,PG-13 - Teens 13 or older,6891,7465,3465,1,94,1952,91,71,1257,67,68,168,356,320,207,96,51,24,14,bst16.jpg
363,Memories Off 3.5,6.29,"Romance, Drama",Unknown,Memories Off 3.5 [メモリーズオフ3.5],OVA,4,"May 12, 2004 to Oct 20, 2004",Unknown,Unknown,Unknown,"Picture Magic, Rikuentai",Visual novel,27 min. per ep.,PG-13 - Teens 13 or older,6963,7836,2967,0,88,1532,87,73,1187,57,53,128,279,265,172,75,33,20,10,bst17.jpg
364,Gallery Fake,7.47,"Mystery, Seinen",Unknown,ギャラリーフェイク,TV,37,"Jan 8, 2005 to Sep 24, 2005",Winter 2005,"TV Tokyo, Aniplex",Unknown,"TMS Entertainment, Tokyo Kids, Minami Machi Bugyousho",Manga,25 min. per ep.,PG-13 - Teens 13 or older,1675,4630,11555,54,653,3237,705,651,6309,262,437,757,794,395,228,79,22,15,14,bst17.jpg
365,Fake,6.54,"Police, Comedy, Romance, Mystery, Shounen Ai",Unknown,FAKE,OVA,1,21-Apr-98,Unknown,Unknown,Media Blasters,J.C.Staff,Manga,55 min.,PG-13 - Teens 13 or older,5693,3916,17322,54,213,13736,110,170,3093,461,727,1374,2485,2164,1354,524,190,124,103,bst18.jpg
366,AIKa,5.94,"Action, Ecchi, Adventure, Comedy, Sci-Fi",Agent AIKa,ＡＩＫａ,OVA,7,"Apr 25, 1997 to Apr 25, 1999",Unknown,Bandai Visual,"Bandai Entertainment, Central Park Media",Studio Fantasia,Original,30 min. per ep.,R+ - Mild Nudity,8407,3152,27134,54,1014,15937,792,1397,7994,357,521,1246,2688,2888,2238,1199,680,362,215,bst18.jpg
367,Akazukin Chacha OVA,7.05,"Comedy, Fantasy, Magic",Unknown,赤ずきんチャチャ (1995),OVA,3,"Dec 6, 1995 to Mar 6, 1996",Unknown,Nihon Ad Systems,Unknown,Gallop,Manga,24 min. per ep.,G - All Ages,3445,8558,2245,5,50,1333,66,86,710,82,106,162,271,137,76,28,9,2,6,bst19.jpg
368,Bible Black,6.65,Hentai,Unknown,バイブルブラック,OVA,6,"Jul 21, 2001 to Jun 25, 2003",Unknown,Active,Media Blasters,Milky Animation Label,Visual novel,30 min. per ep.,Rx - Hentai,NULL,2132,54714,647,2709,39249,1547,2625,8584,3640,2437,4389,5983,5166,3380,1695,958,750,907,bst19.jpg
369,Boogiepop wa Warawanai,7.17,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",Boogiepop Phantom,ブギーポップは笑わない Boogiepop Phantom,TV,12,"Jan 5, 2000 to Mar 22, 2000",Winter 2000,"VAP, d-rights",Nozomi Entertainment,Madhouse,Light novel,24 min. per ep.,R+ - Mild Nudity,2899,1477,94052,770,4951,29544,4319,4319,50919,1944,3224,6077,6800,3934,2037,1077,418,287,224,bst20.jpg
370,Burn Up Excess,6.55,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",Burn Up Excess,バーンナップEXCESS,TV,13,"Dec 12, 1997 to Jul 1, 1998",Winter 1998,AIC,ADV Films,Magic Bus,Original,25 min. per ep.,PG-13 - Teens 13 or older,5634,5063,9241,17,339,5216,351,389,2946,101,229,608,1189,946,508,174,72,45,24,bst20.jpg
371,Cardcaptor Sakura Movie 1,7.64,"Comedy, Drama, Magic, Fantasy, Shoujo",Cardcaptor Sakura The Movie,劇場版 カードキャプターさくら,Movie,1,21-Aug-99,Unknown,"Bandai Visual, Shochiku, Shelty","Nelvana, Discotek Media, Geneon Entertainment USA",Madhouse,Manga,1 hr. 21 min.,PG - Children,1175,1611,83246,1378,652,72799,450,260,9085,5628,8076,13522,14188,5747,2037,452,132,41,48,bst22.jpg
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.22,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Card Captor Sakura Movie 2:The Sealed Card,劇場版 カードキャプターさくら 封印されたカード,Movie,1,15-Jul-00,Unknown,"Bandai Visual, Shochiku, Kodansha, Shelty, Amber Film Works","Nelvana, Discotek Media, Geneon Entertainment USA",Madhouse,Manga,1 hr. 22 min.,PG - Children,291,1448,96284,1663,1070,82231,536,385,12062,11628,14097,16067,10336,3420,1189,228,77,32,67,bst22.jpg
373,Bannou Bunka Neko-Musume,6.7,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",All Purpose Cultural Cat Girl Nuku Nuku,万能文化猫娘,OVA,6,"Oct 21, 1992 to May 25, 1994",Unknown,"Starchild Records, Movic","ADV Films, Discotek Media","Studio Fantasia, animate Film",Manga,28 min. per ep.,PG-13 - Teens 13 or older,4878,5053,9338,25,275,5120,369,385,3189,148,256,669,1159,851,495,178,63,22,22,bst23.jpg
374,Bannou Bunka Neko-Musume DASH!,6.37,"Action, Comedy, Ecchi, Romance, Sci-Fi",All Purpose Cultural Cat Girl Nuku Nuku Dash!,万能文化猫娘ＤＡＳＨ！,OVA,12,"Sep 23, 1998 to Dec 23, 1998",Unknown,Movic,"ADV Films, Discotek Media",Production Reed,Unknown,24 min. per ep.,R - 17+ (violence & profanity),6540,6619,4738,6,172,2576,197,260,1533,75,116,217,496,447,309,135,57,30,15,bst22.jpg
375,Bannou Bunka Neko-Musume (1998),6.53,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",All Purpose Cultural Cat Girl Nuku Nuku TV,万能文化猫娘,TV,12,"Jan 7, 1998 to Mar 25, 1998",Winter 1998,Movic,"ADV Films, Discotek Media",Production Reed,Original,23 min. per ep.,PG-13 - Teens 13 or older,5739,5976,6116,7,241,3006,328,358,2183,93,117,337,685,524,340,135,51,21,24,bst23.jpg
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.19,"Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",Elfen Lied:In the Passing Rain,エルフェンリート 通り雨にて 或いは、少女はいかにしてその心情に至ったか?（REGENSCHAUER）,Special,1,21-Apr-05,Unknown,VAP,ADV Films,Arms,Manga,25 min.,R+ - Mild Nudity,2819,897,166365,309,1468,142339,886,614,21058,10260,12958,21062,27159,15020,7565,3141,1516,996,700,bst23.jpg
377,eX-Driver,6.73,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Unknown,エクスドライバー,OVA,6,"Jul 25, 2000 to Sep 25, 2001",Unknown,"Bandai Visual, Genco",Media Blasters,"Actas, Production Reed",Original,25 min. per ep.,PG-13 - Teens 13 or older,4758,5169,8710,33,293,5151,189,325,2752,164,311,629,1130,845,439,183,67,30,16,bst24.jpg
378,eX-Driver the Movie,6.64,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Unknown,エクスドライバー the Movie,Movie,1,20-Apr-02,Unknown,"Bandai Visual, Genco",Geneon Entertainment USA,Actas,Original,1 hr. 2 min.,PG-13 - Teens 13 or older,5200,6940,4198,3,77,2976,61,59,1025,79,152,355,615,424,237,85,42,18,20,bst24.jpg
379,Heppoko Jikken Animation Excel♥Saga,7.5,"Comedy, Parody, Sci-Fi, Shounen",Excel Saga,へっぽこ実験アニメーション エクセル♥サーガ,TV,26,"Oct 8, 1999 to Mar 31, 2000",Fall 1999,Victor Entertainment,"ADV Films, Funimation",J.C.Staff,Manga,24 min. per ep.,R - 17+ (violence & profanity),1579,1485,93418,947,4732,47372,6872,7352,27090,4318,6782,11228,11001,5449,2641,1374,591,437,396,bst25.jpg
380,Fushigi Yuugi OVA,7.16,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",Mysterious Play OVA,ふしぎ遊戯,OVA,3,"Oct 25, 1996 to Feb 25, 1997",Unknown,"Bandai Visual, Movic","Media Blasters, Geneon Entertainment USA",Studio Pierrot,Manga,28 min. per ep.,PG-13 - Teens 13 or older,2945,3670,19938,94,303,15715,276,195,3449,1123,1344,2149,2863,1762,937,360,139,80,36,bst25.jpg
381,Fushigi Yuugi: Dai Ni Bu,7.27,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",Mysterious Play OVA 2,ふしぎ遊戯　第二部,OVA,6,"May 25, 1997 to Oct 25, 1998",Unknown,Unknown,"Media Blasters, Geneon Entertainment USA",Studio Pierrot,Manga,33 min. per ep.,PG-13 - Teens 13 or older,2494,3838,17853,77,311,13694,297,201,3350,1108,1294,1876,2461,1451,738,273,126,53,40,bst26.jpg
382,Futari Ecchi,6.37,"Comedy, Ecchi, Romance, Seinen, Slice of Life",Step Up Love Story,ふたりエッチ,OVA,4,"Jul 26, 2002 to Jan 22, 2004",Unknown,Half H.P Studio,Media Blasters,Chaos Project,Manga,28 min. per ep.,R+ - Mild Nudity,6568,2997,29617,41,1000,20234,654,853,6876,749,904,2104,3680,3454,2265,989,433,291,193,bst26.jpg
383,Galaxy Angel,7.03,"Comedy, Sci-Fi",Unknown,ギャラクシーエンジェル,TV,24,"Apr 8, 2001 to Sep 30, 2001",Spring 2001,"Bandai Visual, Broccoli, Studio Jack","Nozomi Entertainment, Bandai Entertainment",Madhouse,Game,13 min. per ep.,PG-13 - Teens 13 or older,3525,3343,23998,182,914,12598,1320,1562,7604,545,986,2144,3004,1770,1050,343,146,66,41,bst27.jpg
384,Gantz,7.05,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",Gantz,ガンツ,TV,13,"Apr 13, 2004 to Jun 22, 2004",Spring 2004,Fuji TV,"ADV Films, Funimation",Gonzo,Manga,22 min. per ep.,R+ - Mild Nudity,3461,491,285300,2353,9722,181377,7381,14073,72747,11551,18443,32520,38335,21748,11143,7134,3471,2201,1830,bst27.jpg
385,Gilgamesh,6.65,"Drama, Fantasy, Sci-Fi, Supernatural",Gilgamesh,ギルガメッシュ,TV,26,"Nov 2, 2003 to Mar 18, 2004",Fall 2003,Kansai Telecasting,ADV Films,"Group TAC, Japan Vistec",Manga,23 min. per ep.,R - 17+ (violence & profanity),5142,2776,33930,173,1543,10972,1831,2730,16854,557,935,1724,2427,1782,1260,791,357,236,176,bst28.jpg
386,H2,7.27,"Comedy, Sports, Romance, Shounen",Unknown,Ｈ２[エイチ・ツー],TV,41,"Jun 1, 1995 to Mar 21, 1996",Summer 1995,Asahi Broadcasting,Unknown,Production Reed,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2499,5425,7721,24,465,3394,424,362,3076,167,305,738,900,420,173,43,21,10,13,bst28.jpg
387,Haibane Renmei,7.99,"Slice of Life, Mystery, Psychological, Drama, Fantasy",Haibane Renmei,灰羽連盟,TV,13,"Oct 10, 2002 to Dec 19, 2002",Fall 2002,"Kadokawa Shoten, Fuji TV, Studio Tulip","Funimation, Geneon Entertainment USA",Radix,Other,24 min. per ep.,PG-13 - Teens 13 or older,548,700,210376,5890,8977,94017,8068,5394,93920,13051,18417,22070,15117,6530,3230,1227,460,281,392,bst29.jpg
388,Capeta,7.83,"Cars, Shounen, Sports",Unknown,カペタ,TV,52,"Oct 4, 2005 to Sep 26, 2006",Fall 2005,"TV Tokyo, Sotsu, Marvelous, Delfi Sound",Unknown,Studio Comet,Manga,23 min. per ep.,PG - Children,765,3652,20204,240,1064,11499,854,999,5788,1137,1743,2888,2130,891,385,116,51,23,46,bst29.jpg
389,Karas,7.42,"Action, Sci-Fi, Super Power, Fantasy",Karas,鴉 -KARAS-,OVA,6,"Mar 25, 2005 to Oct 26, 2007",Unknown,Showgate,Manga Entertainment,Tatsunoko Production,Original,30 min. per ep.,R - 17+ (violence & profanity),1826,2067,57413,325,2041,31891,2286,1939,19256,2475,3859,6770,6940,3420,1748,709,291,116,75,bst30.jpg
390,Suzuka,7.22,"Sports, Drama, Romance, Shounen",Suzuka,涼風,TV,26,"Jul 7, 2005 to Dec 29, 2005",Summer 2005,"Marvelous, Starchild Records, Studio Jack",Funimation,Studio Comet,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2698,1397,99851,688,3918,60350,3318,4318,27947,3438,6152,11826,13789,7084,3588,1587,617,361,285,bst30.jpg
391,Tales of Phantasia The Animation,6.82,"Adventure, Fantasy, Shounen",Tales of Phantasia,テイルズ オブ ファンタジア THE ANIMATION,OVA,4,"Nov 25, 2004 to Feb 24, 2006",Unknown,"Geneon Universal Entertainment, Frontier Works",Geneon Entertainment USA,Actas,Game,30 min. per ep.,PG-13 - Teens 13 or older,4371,3594,20649,48,514,12771,546,371,6447,491,786,1717,3046,1993,1059,367,140,63,26,bst31.jpg
392,Yuu☆Yuu☆Hakusho,8.45,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",Yu Yu Hakusho:Ghost Files,幽☆遊☆白書,TV,112,"Oct 10, 1992 to Jan 7, 1995",Fall 1992,"Yomiko Advertising, Fuji TV",Funimation,Studio Pierrot,Manga,24 min. per ep.,PG-13 - Teens 13 or older,127,257,475397,17768,48404,255542,38905,18135,114411,53772,64137,67564,35884,10733,3923,1089,424,186,509,bst31.jpg
393,Escaflowne,7.08,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",Escaflowne:A Girl in Gaea,エスカフローネ,Movie,1,24-Jun-00,Unknown,Atelier Musa,"Funimation, Bandai Entertainment","Bones, Sunrise",Original,1 hr. 37 min.,PG-13 - Teens 13 or older,3284,2053,57663,188,1017,38313,625,525,17183,1865,3281,6409,7799,4344,2246,1077,388,220,109,bst32.jpg
394,Ai Yori Aoshi: Enishi,7.16,"Comedy, Drama, Harem, Romance, Slice of Life",Ai Yori Aoshi:Enishi,藍より青し～縁～,TV,12,"Oct 13, 2003 to Dec 29, 2003",Fall 2003,"Geneon Universal Entertainment, Rondo Robe, Movic, Cosmic Ray","Funimation, Geneon Entertainment USA",J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2938,2223,51522,88,1157,39986,1082,1115,8182,1891,3262,6611,8867,5052,2288,733,269,144,81,bst32.jpg
395,Gantz 2nd Stage,7.08,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",Gantz:Second Stage,ガンツ,TV,13,"Aug 26, 2004 to Nov 18, 2004",Summer 2004,Fuji TV,"ADV Films, Funimation",Gonzo,Manga,23 min. per ep.,R+ - Mild Nudity,3291,1096,135793,464,2096,108501,1459,1769,21968,6640,10923,18665,21966,12127,6097,3605,1703,1074,782,bst33.jpg
396,Seikai no Senki,7.72,"Action, Military, Romance, Sci-Fi, Space",Banner of the Stars,星界の戦旗,TV,13,"Apr 14, 2000 to Jul 14, 2000",Spring 2000,"Bandai Visual, WOWOW","Funimation, Bandai Entertainment",Sunrise,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,987,3069,28349,261,1027,16557,769,592,9404,1322,2347,3931,3142,1188,523,187,69,29,29,bst33.jpg
397,Seikai no Senki II,7.84,"Action, Military, Romance, Sci-Fi, Space",Banner of the Stars II,星界の戦旗 II,TV,10,"Jul 11, 2001 to Sep 26, 2001",Summer 2001,"Bandai Visual, WOWOW","Funimation, Bandai Entertainment",Sunrise,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,765,3643,20225,116,530,13721,408,258,5308,1169,2117,3332,2420,863,337,107,40,19,16,bst34.jpg
398,Seikai no Senki III,7.7,"Action, Military, Romance, Sci-Fi, Space",Unknown,星界の戦旗 III,OVA,2,06-Aug-05,Unknown,Bandai Visual,Funimation,Sunrise,Light novel,37 min. per ep.,PG-13 - Teens 13 or older,1015,4103,15563,52,382,10702,200,134,4145,823,1443,2539,2001,768,325,96,34,21,18,bst34.jpg
399,Seikai no Senki Special,7.26,"Action, Military, Romance, Sci-Fi, Space",Unknown,星界の戦旗 特別編,Special,1,04-Jul-01,Unknown,"Bandai Visual, WOWOW",Unknown,Sunrise,Light novel,2 hr.,PG-13 - Teens 13 or older,2542,7827,2978,2,66,1673,53,75,1111,105,120,281,307,141,73,17,6,8,7,bst35.jpg
400,Seihou Bukyou Outlaw Star,7.87,"Action, Sci-Fi, Adventure, Space, Comedy",Outlaw Star,星方武侠アウトロースター,TV,24,"Jan 9, 1998 to Jun 26, 1998",Winter 1998,"Sotsu, Victor Entertainment","Funimation, Bandai Entertainment",Sunrise,Manga,25 min. per ep.,R+ - Mild Nudity,714,1180,125411,2134,6145,65883,5234,3074,45075,6280,11345,17141,12793,4465,1807,525,143,87,75,bst35.jpg
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,8,"Romance, Samurai, Historical, Drama, Shounen",Samurai X:Reflection,るろうに剣心 -明治剣客浪漫譚- 星霜編,OVA,2,03-Dec-01,Unknown,SME Visual Works,"ADV Films, Aniplex of America",Studio Deen,Manga,42 min. per ep.,R - 17+ (violence & profanity),542,1795,71296,400,1029,55197,673,420,13977,8462,8795,10564,6832,2908,1387,807,299,248,235,bst35.jpg
402,Otogi Juushi Akazukin OVA,6.48,"Adventure, Comedy, Magic, Fantasy",Unknown,おとぎ銃士 赤ずきん,OVA,1,20-Feb-05,Unknown,Unknown,Unknown,Madhouse,Original,37 min.,PG-13 - Teens 13 or older,6006,9540,1501,1,38,810,31,40,582,28,23,76,171,143,80,16,8,6,9,bst36.jpg
403,Hanaukyou Maid-tai,6.62,"Comedy, Ecchi, Harem, Romance",Unknown,花右京メイド隊,TV,12,"Apr 12, 2001 to Jun 28, 2001",Spring 2001,m.o.e.,Unknown,Daume,Manga,14 min. per ep.,R+ - Mild Nudity,5297,3143,27191,43,1113,17078,789,1164,7047,600,859,1836,3374,2691,1590,712,294,162,89,bst36.jpg
404,Bastard!!: Ankoku no Hakaishin,6.75,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",Bastard!!,バスタード!! 暗黒の破壊神,OVA,6,"Aug 25, 1992 to Jun 25, 1993",Unknown,Shueisha,Geneon Entertainment USA,AIC,Manga,26 min. per ep.,R+ - Mild Nudity,4679,3016,29202,133,869,18022,738,1026,8547,790,1315,2506,3841,2914,1614,736,283,177,113,bst37.jpg
405,Blood: The Last Vampire,6.91,"Horror, Supernatural, Vampire",Blood:The Last Vampire,BLOOD THE LAST VAMPIRE (ブラッド ザ ラスト ヴァンパイア),Movie,1,18-Nov-00,Unknown,"Aniplex, Sony Interactive Entertainment",Manga Entertainment,Production I.G,Original,48 min.,R - 17+ (violence & profanity),3984,1488,92672,242,1220,70311,640,550,19951,2630,5152,11007,15321,9549,5037,2081,823,414,249,bst37.jpg
406,Buzzer Beater,6.56,"Shounen, Sports",Unknown,BUZZER BEATER,TV,13,"Feb 5, 2005 to Apr 30, 2005",Winter 2005,Unknown,Unknown,TMS Entertainment,Web manga,25 min. per ep.,PG-13 - Teens 13 or older,5558,4474,12576,13,413,7603,396,771,3393,233,364,909,1535,1266,691,346,151,71,75,bst38.jpg
407,Tantei Gakuen Q,7.76,"Comedy, Drama, Mystery, Police, Shounen",Detective School Q,探偵学園Q,TV,45,"Apr 15, 2003 to Mar 20, 2004",Spring 2003,"Group TAC, Kodansha",Unknown,Studio Pierrot,Manga,25 min. per ep.,PG-13 - Teens 13 or older,906,3072,28305,238,1325,14895,1563,1186,9336,1312,2098,3754,3061,1185,493,113,45,29,25,bst38.jpg
408,Final Fantasy VII: Last Order,7.33,"Action, Adventure, Drama, Fantasy, Sci-Fi",Final Fantasy VII:Last Order,ラストオーダー -ファイナルファンタジーVII-,Special,1,14-Sep-05,Unknown,"Sony Pictures Entertainment, Square Enix",Unknown,Madhouse,Game,25 min.,PG-13 - Teens 13 or older,2216,1995,60056,151,522,50105,306,177,8946,3195,4789,8708,10591,5432,2438,708,288,124,88,bst39.jpg
411,Gun x Sword,7.28,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Gun x Sword,ガン×ソード,TV,26,"Jul 4, 2005 to Dec 26, 2005",Summer 2005,Studio Tulip,"Funimation, Geneon Entertainment USA",AIC ASTA,Original,24 min. per ep.,PG-13 - Teens 13 or older,2441,1894,65323,327,3096,35795,3565,3586,19281,1778,3539,7385,9193,4295,2147,743,263,128,83,bst39.jpg
412,Kore ga Watashi no Goshujinsama,6.56,"Comedy, Ecchi, Slice of Life",He is My Master,これが私の御主人様,TV,12,"Apr 8, 2005 to Jul 1, 2005",Spring 2005,"Geneon Universal Entertainment, TBS, DAX Production, Memory-Tech",Sentai Filmworks,"Gainax, Shaft",Manga,24 min. per ep.,R+ - Mild Nudity,5600,1819,69569,139,2336,44737,2743,4592,15161,1461,2569,5859,9804,7557,4661,2265,1006,537,375,bst40.jpg
413,Hametsu no Mars,2.23,"Sci-Fi, Horror",Mars of Destruction,破滅のマルス,OVA,1,06-Jul-05,Unknown,"Idea Factory, King Records, Design Factory",Unknown,WAO World,Visual novel,19 min.,R - 17+ (violence & profanity),11058,2216,52059,278,643,41464,253,845,8854,2438,138,183,275,372,648,1199,2648,7692,22048,bst40.jpg
